SID,Season_Year,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,LAT,LON,WMO_WIND,WMO_PRES,TRACK_TYPE,DIST2LAND,LANDFALL,Haversine Distance,NATURE_DS,NATURE_MX,NATURE_NR,NATURE_TS,Day_of_the_Week,Month,Hour_of_the_Week
1926139N09085,1926,1926,21.0,NI,0,UNNAMED,1926-05-22 09:00:00,21.1,92.9,34.68862275449102,,main,0.0,0.0,88.25220545723609,0.0,0.0,0.0,1.0,5.0,5.0,129.0
1926186N22091,1926,1926,23.0,NI,0,UNNAMED,1926-07-05 03:00:00,22.3,91.1,34.68862275449102,,main,30.0,30.0,11.119492664455889,0.0,0.0,0.0,1.0,0.0,7.0,3.0
1926186N22091,1926,1926,23.0,NI,0,UNNAMED,1926-07-05 06:00:00,22.4,91.2,34.68862275449102,,main,30.0,30.0,15.14619960990878,0.0,0.0,0.0,1.0,0.0,7.0,6.0
1926186N22091,1926,1926,23.0,NI,0,UNNAMED,1926-07-05 09:00:00,22.4,91.2,34.68862275449102,,main,30.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,9.0
1926186N22091,1926,1926,23.0,NI,0,UNNAMED,1926-07-05 12:00:00,22.5,91.2,34.68862275449102,,main,23.0,10.0,11.119492664455889,0.0,0.0,0.0,1.0,0.0,7.0,12.0
1926186N22091,1926,1926,23.0,NI,0,UNNAMED,1926-07-05 15:00:00,22.7,91.2,34.68862275449102,,main,10.0,0.0,22.238985328911777,0.0,0.0,0.0,1.0,0.0,7.0,15.0
1926186N22091,1926,1926,23.0,NI,0,UNNAMED,1926-07-05 18:00:00,22.9,91.1,34.68862275449102,,main,0.0,0.0,24.48771402020229,0.0,0.0,0.0,1.0,0.0,7.0,18.0
1926186N22091,1926,1926,23.0,NI,0,UNNAMED,1926-07-05 21:00:00,23.0,91.0,34.68862275449102,,main,0.0,0.0,15.115787918609495,0.0,0.0,0.0,1.0,0.0,7.0,21.0
1926186N22091,1926,1926,23.0,NI,0,UNNAMED,1926-07-06 00:00:00,23.1,90.7,34.68862275449102,,main,0.0,0.0,32.64722163725292,0.0,0.0,0.0,1.0,1.0,7.0,24.0
1926186N22091,1926,1926,23.0,NI,0,UNNAMED,1926-07-06 03:00:00,23.3,90.4,34.68862275449102,,main,0.0,0.0,37.87697026678894,0.0,0.0,0.0,1.0,1.0,7.0,27.0
1926186N22091,1926,1926,23.0,NI,0,UNNAMED,1926-07-06 06:00:00,23.3,89.9,34.68862275449102,,main,0.0,0.0,51.06326364962244,0.0,0.0,0.0,1.0,1.0,7.0,30.0
1926186N22091,1926,1926,23.0,NI,0,UNNAMED,1926-07-06 09:00:00,23.4,89.3,34.68862275449102,,main,0.0,0.0,62.25394200208075,0.0,0.0,0.0,1.0,1.0,7.0,33.0
1926186N22091,1926,1926,23.0,NI,0,UNNAMED,1926-07-06 12:00:00,23.3,88.8,34.68862275449102,,main,0.0,0.0,52.241146991409416,0.0,0.0,0.0,1.0,1.0,7.0,36.0
1926186N22091,1926,1926,23.0,NI,0,UNNAMED,1926-07-06 15:00:00,23.3,88.3,34.68862275449102,,main,0.0,0.0,51.06326364962114,0.0,0.0,0.0,1.0,1.0,7.0,39.0
1926186N22091,1926,1926,23.0,NI,0,UNNAMED,1926-07-06 18:00:00,23.1,88.0,34.68862275449102,,main,0.0,0.0,37.87697026678999,0.0,0.0,0.0,1.0,1.0,7.0,42.0
1926186N22091,1926,1926,23.0,NI,0,UNNAMED,1926-07-06 21:00:00,23.0,87.8,34.68862275449102,,main,0.0,0.0,23.28943642610803,0.0,0.0,0.0,1.0,1.0,7.0,45.0
1926186N22091,1926,1926,23.0,NI,0,UNNAMED,1926-07-07 00:00:00,22.9,87.4,34.68862275449102,,main,0.0,0.0,42.43989847426353,0.0,0.0,0.0,1.0,2.0,7.0,48.0
1926225N24088,1926,1926,31.0,NI,0,UNNAMED,1926-08-13 03:00:00,23.7,88.5,34.68862275449102,,main,0.0,0.0,15.074172263158214,0.0,0.0,0.0,1.0,4.0,8.0,99.0
1926225N24088,1926,1926,31.0,NI,0,UNNAMED,1926-08-13 06:00:00,23.6,88.6,34.68862275449102,,main,0.0,0.0,15.079440231268256,0.0,0.0,0.0,1.0,4.0,8.0,102.0
1926225N24088,1926,1926,31.0,NI,0,UNNAMED,1926-08-13 09:00:00,23.4,88.6,34.68862275449102,,main,0.0,0.0,22.238985328912133,0.0,0.0,0.0,1.0,4.0,8.0,105.0
1926225N24088,1926,1926,31.0,NI,0,UNNAMED,1926-08-13 12:00:00,23.3,88.7,34.68862275449102,,main,0.0,0.0,15.095131325496627,0.0,0.0,0.0,1.0,4.0,8.0,108.0
1926225N24088,1926,1926,31.0,NI,0,UNNAMED,1926-08-13 15:00:00,23.1,88.7,34.68862275449102,,main,0.0,0.0,22.238985328911777,0.0,0.0,0.0,1.0,4.0,8.0,111.0
1926225N24088,1926,1926,31.0,NI,0,UNNAMED,1926-08-13 18:00:00,22.9,88.8,34.68862275449102,,main,0.0,0.0,24.481395430056203,0.0,0.0,0.0,1.0,4.0,8.0,114.0
1926225N24088,1926,1926,31.0,NI,0,UNNAMED,1926-08-13 21:00:00,22.7,88.8,34.68862275449102,,main,0.0,0.0,22.238985328911777,0.0,0.0,0.0,1.0,4.0,8.0,117.0
1926225N24088,1926,1926,31.0,NI,0,UNNAMED,1926-08-14 00:00:00,22.6,88.8,34.68862275449102,,main,0.0,0.0,11.119492664455535,0.0,0.0,0.0,1.0,5.0,8.0,120.0
1926225N24088,1926,1926,31.0,NI,0,UNNAMED,1926-08-14 03:00:00,22.5,88.8,34.68862275449102,,main,0.0,0.0,11.119492664456242,0.0,0.0,0.0,1.0,5.0,8.0,123.0
1926225N24088,1926,1926,31.0,NI,0,UNNAMED,1926-08-14 06:00:00,22.4,88.7,34.68862275449102,,main,0.0,0.0,15.141179081511552,0.0,0.0,0.0,1.0,5.0,8.0,126.0
1926225N24088,1926,1926,31.0,NI,0,UNNAMED,1926-08-14 09:00:00,22.4,88.5,34.68862275449102,,main,0.0,0.0,20.56096416155227,0.0,0.0,0.0,1.0,5.0,8.0,129.0
1926225N24088,1926,1926,31.0,NI,0,UNNAMED,1926-08-14 12:00:00,22.5,88.4,34.68862275449102,,main,0.0,0.0,15.141179081511552,0.0,0.0,0.0,1.0,5.0,8.0,132.0
1926225N24088,1926,1926,31.0,NI,0,UNNAMED,1926-08-14 15:00:00,22.5,88.2,34.68862275449102,,main,0.0,0.0,20.54614184158661,0.0,0.0,0.0,1.0,5.0,8.0,135.0
1926225N24088,1926,1926,31.0,NI,0,UNNAMED,1926-08-14 18:00:00,22.7,88.1,34.68862275449102,,main,0.0,0.0,24.493987946246843,0.0,0.0,0.0,1.0,5.0,8.0,138.0
1926225N24088,1926,1926,31.0,NI,0,UNNAMED,1926-08-14 21:00:00,22.8,88.0,34.68862275449102,,main,0.0,0.0,15.126001918316932,0.0,0.0,0.0,1.0,5.0,8.0,141.0
1926225N24088,1926,1926,31.0,NI,0,UNNAMED,1926-08-15 00:00:00,22.9,87.9,34.68862275449102,,main,0.0,0.0,15.120904479117147,0.0,0.0,0.0,1.0,6.0,8.0,144.0
1926225N24088,1926,1926,31.0,NI,0,UNNAMED,1926-08-15 03:00:00,22.9,87.7,34.68862275449102,,main,0.0,0.0,20.48622714472404,0.0,0.0,0.0,1.0,6.0,8.0,147.0
1926225N24088,1926,1926,31.0,NI,0,UNNAMED,1926-08-15 06:00:00,22.7,87.5,34.68862275449102,,main,0.0,0.0,30.246902292568304,0.0,0.0,0.0,1.0,6.0,8.0,150.0
1926225N24088,1926,1926,31.0,NI,0,UNNAMED,1926-08-15 09:00:00,22.5,87.3,34.68862275449102,,main,0.0,0.0,30.267215419593068,0.0,0.0,0.0,1.0,6.0,8.0,153.0
1926225N24088,1926,1926,31.0,NI,0,UNNAMED,1926-08-15 12:00:00,22.2,87.2,34.68862275449102,,main,0.0,0.0,34.90776383318658,0.0,0.0,0.0,1.0,6.0,8.0,156.0
1926225N24088,1926,1926,31.0,NI,0,UNNAMED,1926-08-15 15:00:00,22.0,87.1,34.68862275449102,,main,0.0,0.0,24.50947558042655,0.0,0.0,0.0,1.0,6.0,8.0,159.0
1926225N24088,1926,1926,31.0,NI,0,UNNAMED,1926-08-15 18:00:00,21.7,87.2,34.68862275449102,,main,0.0,0.0,34.9185366797763,0.0,0.0,0.0,1.0,6.0,8.0,162.0
1926225N24088,1926,1926,31.0,NI,0,UNNAMED,1926-08-15 21:00:00,21.5,87.2,34.68862275449102,,main,10.0,10.0,22.238985328911426,0.0,0.0,0.0,1.0,6.0,8.0,165.0
1926225N24088,1926,1926,31.0,NI,0,UNNAMED,1926-08-16 00:00:00,21.3,87.2,34.68862275449102,,main,23.0,23.0,22.238985328911777,0.0,0.0,0.0,1.0,0.0,8.0,0.0
1926225N24088,1926,1926,31.0,NI,0,UNNAMED,1926-08-16 03:00:00,21.1,87.1,34.68862275449102,,main,30.0,15.0,24.536632310683267,0.0,0.0,0.0,1.0,0.0,8.0,3.0
1926225N24088,1926,1926,31.0,NI,0,UNNAMED,1926-08-16 06:00:00,21.0,87.0,34.68862275449102,,main,15.0,0.0,15.209692158671547,0.0,0.0,0.0,1.0,0.0,8.0,6.0
1926247N24087,1926,1926,39.0,NI,0,UNNAMED,1926-09-04 03:00:00,23.8,87.0,34.68862275449102,,main,0.0,0.0,20.34777294755191,0.0,0.0,0.0,1.0,5.0,9.0,123.0
1926358N10087,1926,1926,63.0,NI,0,UNNAMED,1926-12-27 00:00:00,20.2,90.2,34.68862275449102,,main,178.0,123.0,89.56903991081467,0.0,0.0,0.0,1.0,0.0,12.0,0.0
1926358N10087,1926,1926,63.0,NI,0,UNNAMED,1926-12-27 03:00:00,20.7,90.3,34.68862275449102,,main,123.0,34.57637819525716,56.5652415033453,0.0,0.0,0.0,1.0,0.0,12.0,3.0
1927151N17091,1927,1927,26.0,NI,0,UNNAMED,1927-06-03 18:00:00,20.0,88.4,34.68862275449102,,main,165.0,160.0,15.260798770231974,0.0,0.0,0.0,1.0,4.0,6.0,114.0
1927151N17091,1927,1927,26.0,NI,0,UNNAMED,1927-06-03 21:00:00,20.1,88.4,34.68862275449102,,main,160.0,145.0,11.119492664456242,0.0,0.0,0.0,1.0,4.0,6.0,117.0
1927151N17091,1927,1927,26.0,NI,0,UNNAMED,1927-06-04 00:00:00,20.3,88.4,34.68862275449102,,main,145.0,123.0,22.238985328911426,0.0,0.0,0.0,1.0,5.0,6.0,120.0
1927151N17091,1927,1927,26.0,NI,0,UNNAMED,1927-06-04 03:00:00,20.6,88.4,34.68862275449102,,main,111.0,78.0,33.358477993367664,0.0,0.0,0.0,1.0,5.0,6.0,123.0
1927151N17091,1927,1927,26.0,NI,0,UNNAMED,1927-06-04 06:00:00,20.9,88.2,34.68862275449102,,main,78.0,45.0,39.31004018521819,0.0,0.0,0.0,1.0,5.0,6.0,126.0
1927151N17091,1927,1927,26.0,NI,0,UNNAMED,1927-06-04 09:00:00,21.2,88.1,34.68862275449102,,main,45.0,23.0,34.935359689004706,0.0,0.0,0.0,1.0,5.0,6.0,129.0
1927151N17091,1927,1927,26.0,NI,0,UNNAMED,1927-06-04 12:00:00,21.5,88.0,34.68862275449102,,main,23.0,0.0,34.929111315652854,0.0,0.0,0.0,1.0,5.0,6.0,132.0
1927151N17091,1927,1927,26.0,NI,0,UNNAMED,1927-06-04 15:00:00,21.9,87.8,34.68862275449102,,main,0.0,0.0,49.04330132735885,0.0,0.0,0.0,1.0,5.0,6.0,135.0
1927151N17091,1927,1927,26.0,NI,0,UNNAMED,1927-06-04 18:00:00,22.4,87.7,34.68862275449102,,main,0.0,0.0,56.54329062847262,0.0,0.0,0.0,1.0,5.0,6.0,138.0
1927151N17091,1927,1927,26.0,NI,0,UNNAMED,1927-06-04 21:00:00,22.9,87.6,34.68862275449102,,main,0.0,0.0,56.53656712139584,0.0,0.0,0.0,1.0,5.0,6.0,141.0
1927151N17091,1927,1927,26.0,NI,0,UNNAMED,1927-06-05 00:00:00,23.3,87.5,34.68862275449102,,main,0.0,0.0,45.6388008308136,0.0,0.0,0.0,1.0,6.0,6.0,144.0
1927151N17091,1927,1927,26.0,NI,0,UNNAMED,1927-06-05 03:00:00,23.6,87.5,34.68862275449102,,main,0.0,0.0,33.358477993367664,0.0,0.0,0.0,1.0,6.0,6.0,147.0
1927151N17091,1927,1927,26.0,NI,0,UNNAMED,1927-06-05 06:00:00,23.9,87.5,34.68862275449102,,main,0.0,0.0,33.35847799336732,0.0,0.0,0.0,1.0,6.0,6.0,150.0
1927151N17091,1927,1927,26.0,NI,0,UNNAMED,1927-06-05 09:00:00,24.2,87.5,34.68862275449102,,main,0.0,0.0,33.358477993367664,0.0,0.0,0.0,1.0,6.0,6.0,153.0
1927151N17091,1927,1927,26.0,NI,0,UNNAMED,1927-06-05 12:00:00,24.4,87.5,34.68862275449102,,main,0.0,0.0,22.238985328911777,0.0,0.0,0.0,1.0,6.0,6.0,156.0
1927151N17091,1927,1927,26.0,NI,0,UNNAMED,1927-06-05 15:00:00,24.6,87.5,34.68862275449102,,main,0.0,0.0,22.238985328912133,0.0,0.0,0.0,1.0,6.0,6.0,159.0
1927151N17091,1927,1927,26.0,NI,0,UNNAMED,1927-06-05 18:00:00,24.8,87.5,34.68862275449102,,main,0.0,0.0,22.238985328911426,0.0,0.0,0.0,1.0,6.0,6.0,162.0
1927151N17091,1927,1927,26.0,NI,0,UNNAMED,1927-06-05 21:00:00,24.9,87.5,34.68862275449102,,main,0.0,0.0,11.119492664455889,0.0,0.0,0.0,1.0,6.0,6.0,165.0
1927201N19088,1927,1927,31.0,NI,0,UNNAMED,1927-07-20 15:00:00,20.1,87.9,34.68862275449102,,main,115.0,89.0,22.238985328912133,0.0,0.0,0.0,1.0,2.0,7.0,63.0
1927201N19088,1927,1927,31.0,NI,0,UNNAMED,1927-07-20 18:00:00,20.4,87.8,34.68862275449102,,main,89.0,63.0,34.95166292255854,0.0,0.0,0.0,1.0,2.0,7.0,66.0
1927201N19088,1927,1927,31.0,NI,0,UNNAMED,1927-07-20 21:00:00,20.6,87.6,34.68862275449102,,main,63.0,51.0,30.471089795358367,0.0,0.0,0.0,1.0,2.0,7.0,69.0
1927201N19088,1927,1927,31.0,NI,0,UNNAMED,1927-07-21 00:00:00,20.9,87.5,34.68862275449102,,main,53.0,43.0,34.94153496488057,0.0,0.0,0.0,1.0,3.0,7.0,72.0
1927201N19088,1927,1927,31.0,NI,0,UNNAMED,1927-07-21 03:00:00,21.1,87.3,34.68862275449102,,main,45.0,15.0,30.42412695022865,0.0,0.0,0.0,1.0,3.0,7.0,75.0
1927201N19088,1927,1927,31.0,NI,0,UNNAMED,1927-07-21 06:00:00,21.3,87.1,34.68862275449102,,main,15.0,0.0,30.40506294035464,0.0,0.0,0.0,1.0,3.0,7.0,78.0
1927204N21088,1927,1927,32.0,NI,0,UNNAMED,1927-07-23 03:00:00,21.2,87.7,34.68862275449102,,main,54.0,22.0,38.25106584753928,0.0,0.0,0.0,1.0,5.0,7.0,123.0
1927204N21088,1927,1927,32.0,NI,0,UNNAMED,1927-07-23 06:00:00,21.4,87.4,34.68862275449102,,main,22.0,0.0,38.21681303761658,0.0,0.0,0.0,1.0,5.0,7.0,126.0
1927204N21088,1927,1927,32.0,NI,0,UNNAMED,1927-07-23 09:00:00,21.6,87.0,34.68862275449102,,main,0.0,0.0,46.980088694447424,0.0,0.0,0.0,1.0,5.0,7.0,129.0
1927208N20089,1927,1927,33.0,NI,0,UNNAMED,1927-07-27 03:00:00,20.1,89.1,34.68862275449102,,main,167.0,167.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,51.0
1927208N20089,1927,1927,33.0,NI,0,UNNAMED,1927-07-27 06:00:00,20.1,89.1,34.68862275449102,,main,167.0,167.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,54.0
1927208N20089,1927,1927,33.0,NI,0,UNNAMED,1927-07-27 09:00:00,20.1,89.1,34.68862275449102,,main,167.0,167.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,57.0
1927208N20089,1927,1927,33.0,NI,0,UNNAMED,1927-07-27 12:00:00,20.1,89.1,34.68862275449102,,main,167.0,167.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,60.0
1927208N20089,1927,1927,33.0,NI,0,UNNAMED,1927-07-27 15:00:00,20.1,89.1,34.68862275449102,,main,167.0,167.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,63.0
1927208N20089,1927,1927,33.0,NI,0,UNNAMED,1927-07-27 18:00:00,20.1,89.1,34.68862275449102,,main,167.0,167.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,66.0
1927208N20089,1927,1927,33.0,NI,0,UNNAMED,1927-07-27 21:00:00,20.0,89.1,34.68862275449102,,main,178.0,178.0,11.119492664456242,0.0,0.0,0.0,1.0,2.0,7.0,69.0
1927208N20089,1927,1927,33.0,NI,0,UNNAMED,1927-07-28 00:00:00,20.0,89.1,34.68862275449102,,main,178.0,156.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,72.0
1927208N20089,1927,1927,33.0,NI,0,UNNAMED,1927-07-28 03:00:00,20.2,89.1,34.68862275449102,,main,156.0,123.0,22.238985328911777,0.0,0.0,0.0,1.0,3.0,7.0,75.0
1927208N20089,1927,1927,33.0,NI,0,UNNAMED,1927-07-28 06:00:00,20.5,89.0,34.68862275449102,,main,123.0,78.0,34.94965385684488,0.0,0.0,0.0,1.0,3.0,7.0,78.0
1927208N20089,1927,1927,33.0,NI,0,UNNAMED,1927-07-28 09:00:00,20.9,88.9,34.68862275449102,,main,78.0,35.0,45.67804545625379,0.0,0.0,0.0,1.0,3.0,7.0,81.0
1927208N20089,1927,1927,33.0,NI,0,UNNAMED,1927-07-28 12:00:00,21.3,88.8,34.68862275449102,,main,35.0,10.0,45.67174718832671,0.0,0.0,0.0,1.0,3.0,7.0,84.0
1927208N20089,1927,1927,33.0,NI,0,UNNAMED,1927-07-28 15:00:00,21.7,88.6,34.68862275449102,,main,10.0,0.0,49.05534837357697,0.0,0.0,0.0,1.0,3.0,7.0,87.0
1927208N20089,1927,1927,33.0,NI,0,UNNAMED,1927-07-28 18:00:00,22.0,88.4,34.68862275449102,,main,0.0,0.0,39.22821189375029,0.0,0.0,0.0,1.0,3.0,7.0,90.0
1927208N20089,1927,1927,33.0,NI,0,UNNAMED,1927-07-28 21:00:00,22.2,88.1,34.68862275449102,,main,0.0,0.0,38.07688953654545,0.0,0.0,0.0,1.0,3.0,7.0,93.0
1927208N20089,1927,1927,33.0,NI,0,UNNAMED,1927-07-29 00:00:00,22.4,87.8,34.68862275449102,,main,0.0,0.0,38.04118512731789,0.0,0.0,0.0,1.0,4.0,7.0,96.0
1927208N20089,1927,1927,33.0,NI,0,UNNAMED,1927-07-29 03:00:00,22.5,87.4,34.68862275449102,,main,0.0,0.0,42.58447097965741,0.0,0.0,0.0,1.0,4.0,7.0,99.0
1927208N20089,1927,1927,33.0,NI,0,UNNAMED,1927-07-29 06:00:00,22.5,87.2,34.68862275449102,,main,0.0,0.0,20.54614184158661,0.0,0.0,0.0,1.0,4.0,7.0,102.0
1927228N21088,1927,1927,38.0,NI,0,UNNAMED,1927-08-16 03:00:00,21.2,88.2,34.68862275449102,,main,44.0,30.0,23.53358715625332,0.0,0.0,0.0,1.0,1.0,8.0,27.0
1927228N21088,1927,1927,38.0,NI,0,UNNAMED,1927-08-16 06:00:00,21.4,87.9,34.68862275449102,,main,35.0,11.0,38.21681303761765,0.0,0.0,0.0,1.0,1.0,8.0,30.0
1927228N21088,1927,1927,38.0,NI,0,UNNAMED,1927-08-16 09:00:00,21.6,87.6,34.68862275449102,,main,11.0,0.0,38.182268104556144,0.0,0.0,0.0,1.0,1.0,8.0,33.0
1927228N21088,1927,1927,38.0,NI,0,UNNAMED,1927-08-16 12:00:00,21.7,87.3,34.68862275449102,,main,0.0,0.0,32.9388054002868,0.0,0.0,0.0,1.0,1.0,8.0,36.0
1927244N21088,1927,1927,43.0,NI,0,UNNAMED,1927-09-01 03:00:00,20.7,88.2,34.68862275449102,,main,100.0,90.0,10.401662873866885,0.0,0.0,0.0,1.0,3.0,9.0,75.0
1927244N21088,1927,1927,43.0,NI,0,UNNAMED,1927-09-01 06:00:00,20.8,88.1,34.68862275449102,,main,90.0,90.0,15.223870825480624,0.0,0.0,0.0,1.0,3.0,9.0,78.0
1927244N21088,1927,1927,43.0,NI,0,UNNAMED,1927-09-01 09:00:00,20.8,87.9,34.68862275449102,,main,93.0,83.0,20.789573171490748,0.0,0.0,0.0,1.0,3.0,9.0,81.0
1927244N21088,1927,1927,43.0,NI,0,UNNAMED,1927-09-01 12:00:00,20.9,87.8,34.68862275449102,,main,83.0,63.0,15.219164529258428,0.0,0.0,0.0,1.0,3.0,9.0,84.0
1927244N21088,1927,1927,43.0,NI,0,UNNAMED,1927-09-01 15:00:00,20.9,87.6,34.68862275449102,,main,63.0,56.0,20.775758256298197,0.0,0.0,0.0,1.0,3.0,9.0,87.0
1927244N21088,1927,1927,43.0,NI,0,UNNAMED,1927-09-01 18:00:00,21.0,87.5,34.68862275449102,,main,56.0,47.0,15.214438293979605,0.0,0.0,0.0,1.0,3.0,9.0,90.0
1927244N21088,1927,1927,43.0,NI,0,UNNAMED,1927-09-01 21:00:00,21.1,87.4,34.68862275449102,,main,53.0,45.0,15.209692158670649,0.0,0.0,0.0,1.0,3.0,9.0,93.0
1927244N21088,1927,1927,43.0,NI,0,UNNAMED,1927-09-02 00:00:00,21.2,87.3,34.68862275449102,,main,38.0,30.0,15.204926162554877,0.0,0.0,0.0,1.0,4.0,9.0,96.0
1927244N21088,1927,1927,43.0,NI,0,UNNAMED,1927-09-02 03:00:00,21.2,87.2,34.68862275449102,,main,30.0,34.57637819525716,10.36696749644046,0.0,0.0,0.0,1.0,4.0,9.0,99.0
1928157N19089,1928,1928,29.0,NI,0,UNNAMED,1928-06-06 15:00:00,20.1,90.7,34.68862275449102,,main,189.0,165.0,30.517048951925776,0.0,0.0,0.0,1.0,2.0,6.0,63.0
1928157N19089,1928,1928,29.0,NI,0,UNNAMED,1928-06-06 18:00:00,20.2,90.9,34.68862275449102,,main,165.0,141.0,23.65431298301566,0.0,0.0,0.0,1.0,2.0,6.0,66.0
1928157N19089,1928,1928,29.0,NI,0,UNNAMED,1928-06-06 21:00:00,20.3,91.1,34.68862275449102,,main,141.0,113.0,23.64248443975616,0.0,0.0,0.0,1.0,2.0,6.0,69.0
1928157N19089,1928,1928,29.0,NI,0,UNNAMED,1928-06-07 00:00:00,20.5,91.3,34.68862275449102,,main,113.0,98.0,30.48036222735125,0.0,0.0,0.0,1.0,3.0,6.0,72.0
1928157N19089,1928,1928,29.0,NI,0,UNNAMED,1928-06-07 03:00:00,20.6,91.4,34.68862275449102,,main,98.0,34.57637819525716,15.233223445616051,0.0,0.0,0.0,1.0,3.0,6.0,75.0
1928167N24088,1928,1928,31.0,NI,0,UNNAMED,1928-06-15 03:00:00,23.5,87.9,34.68862275449102,,main,0.0,0.0,10.197242564200716,0.0,0.0,0.0,1.0,4.0,6.0,99.0
1928167N24088,1928,1928,31.0,NI,0,UNNAMED,1928-06-15 06:00:00,23.5,87.9,34.68862275449102,,main,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,102.0
1928167N24088,1928,1928,31.0,NI,0,UNNAMED,1928-06-15 09:00:00,23.5,88.0,34.68862275449102,,main,0.0,0.0,10.19724256419942,0.0,0.0,0.0,1.0,4.0,6.0,105.0
1928167N24088,1928,1928,31.0,NI,0,UNNAMED,1928-06-15 12:00:00,23.4,88.1,34.68862275449102,,main,0.0,0.0,15.089919806674956,0.0,0.0,0.0,1.0,4.0,6.0,108.0
1928167N24088,1928,1928,31.0,NI,0,UNNAMED,1928-06-15 15:00:00,23.4,88.3,34.68862275449102,,main,0.0,0.0,20.409930021759745,0.0,0.0,0.0,1.0,4.0,6.0,111.0
1928167N24088,1928,1928,31.0,NI,0,UNNAMED,1928-06-15 18:00:00,23.3,88.4,34.68862275449102,,main,0.0,0.0,15.095131325496627,0.0,0.0,0.0,1.0,4.0,6.0,114.0
1928167N24088,1928,1928,31.0,NI,0,UNNAMED,1928-06-15 21:00:00,23.3,88.6,34.68862275449102,,main,0.0,0.0,20.42531397765111,0.0,0.0,0.0,1.0,4.0,6.0,117.0
1928167N24088,1928,1928,31.0,NI,0,UNNAMED,1928-06-16 00:00:00,23.2,88.8,34.68862275449102,,main,0.0,0.0,23.26262520551521,0.0,0.0,0.0,1.0,5.0,6.0,120.0
1928167N24088,1928,1928,31.0,NI,0,UNNAMED,1928-06-16 03:00:00,23.2,88.9,34.68862275449102,,main,0.0,0.0,10.22031846117813,0.0,0.0,0.0,1.0,5.0,6.0,123.0
1928167N24088,1928,1928,31.0,NI,0,UNNAMED,1928-06-16 06:00:00,23.2,89.0,34.68862275449102,,main,0.0,0.0,10.22031846117683,0.0,0.0,0.0,1.0,5.0,6.0,126.0
1928167N24088,1928,1928,31.0,NI,0,UNNAMED,1928-06-16 09:00:00,23.2,89.1,34.68862275449102,,main,0.0,0.0,10.22031846117683,0.0,0.0,0.0,1.0,5.0,6.0,129.0
1928167N24088,1928,1928,31.0,NI,0,UNNAMED,1928-06-16 12:00:00,23.2,89.2,34.68862275449102,,main,0.0,0.0,10.22031846117813,0.0,0.0,0.0,1.0,5.0,6.0,132.0
1928167N24088,1928,1928,31.0,NI,0,UNNAMED,1928-06-16 15:00:00,23.2,89.3,34.68862275449102,,main,0.0,0.0,10.22031846117813,0.0,0.0,0.0,1.0,5.0,6.0,135.0
1928167N24088,1928,1928,31.0,NI,0,UNNAMED,1928-06-16 18:00:00,23.2,89.4,34.68862275449102,,main,0.0,0.0,10.22031846117813,0.0,0.0,0.0,1.0,5.0,6.0,138.0
1928167N24088,1928,1928,31.0,NI,0,UNNAMED,1928-06-16 21:00:00,23.2,89.5,34.68862275449102,,main,0.0,0.0,10.22031846117683,0.0,0.0,0.0,1.0,5.0,6.0,141.0
1928167N24088,1928,1928,31.0,NI,0,UNNAMED,1928-06-17 00:00:00,23.1,89.5,34.68862275449102,,main,0.0,0.0,11.119492664455889,0.0,0.0,0.0,1.0,6.0,6.0,144.0
1928167N24088,1928,1928,31.0,NI,0,UNNAMED,1928-06-17 03:00:00,23.0,89.5,34.68862275449102,,main,0.0,0.0,11.119492664455889,0.0,0.0,0.0,1.0,6.0,6.0,147.0
1928167N24088,1928,1928,31.0,NI,0,UNNAMED,1928-06-17 06:00:00,22.9,89.4,34.68862275449102,,main,0.0,0.0,15.115787918609495,0.0,0.0,0.0,1.0,6.0,6.0,150.0
1928167N24088,1928,1928,31.0,NI,0,UNNAMED,1928-06-17 09:00:00,22.7,89.2,34.68862275449102,,main,0.0,0.0,30.24690229256919,0.0,0.0,0.0,1.0,6.0,6.0,153.0
1928167N24088,1928,1928,31.0,NI,0,UNNAMED,1928-06-17 12:00:00,22.6,88.9,34.68862275449102,,main,0.0,0.0,32.73226341134887,0.0,0.0,0.0,1.0,6.0,6.0,156.0
1928167N24088,1928,1928,31.0,NI,0,UNNAMED,1928-06-17 15:00:00,22.6,88.7,34.68862275449102,,main,0.0,0.0,20.531256934483377,0.0,0.0,0.0,1.0,6.0,6.0,159.0
1928167N24088,1928,1928,31.0,NI,0,UNNAMED,1928-06-17 18:00:00,22.7,88.4,34.68862275449102,,main,0.0,0.0,32.73226341134887,0.0,0.0,0.0,1.0,6.0,6.0,162.0
1928167N24088,1928,1928,31.0,NI,0,UNNAMED,1928-06-17 21:00:00,22.7,88.2,34.68862275449102,,main,0.0,0.0,20.516309485584905,0.0,0.0,0.0,1.0,6.0,6.0,165.0
